0
42
10
0
0
22
-1
194
71
66
20
36
164
42
71
2
-1
104
28
0
0
0
0
71
14
24
10
101
153
71
5
8
25
0
1
1
0
3
-1
13
14
0
0
0
-1
0
0
2
0
0
166
117
25
36
14
20
69
4
-1
99
26
44
33
0
0
0
0
1
4
0
0
0
2
1
0
0
0
0
0
53
0
0
1
93
49
21
66
189
50
101
46
48
0
9
0
-1
0
0
0
0
37
-1
-1
0
0
0
0
0
0
0
0
0
0
0
44
45
0
2
24
31
0
0
28
62
97
56
89
-1
9
0
0
0
0
0
0
13
0
25
96
9
0
0
13
5
11
12
0
44
33
5
128
0
15
-1
0
91
0
0
0
0
0
0
-1
10
0
0
0
82
7
50
7
120
90
53
0
0
33
-1
3
0
0
0
259
0
0
3
0
-1
86
4
0
0
15
52
28
14
-1
96
10
51
18
2
0
0
72
231
23
211
50
66
19
0
0
0
0
66
0
0
-1
0
-1
-1
0
0
0
7
140
224
261
39
4
0
0
0
100
51
78
14
74
0
0
47
238
26
-1
49
164
70
9
17
-1
0
0
0
105
2
95
3
82
78
17
-1
0
22
14
21
16
1
0
0
0
0
0
0
0
0
0
3
67
19
12
0
0
0
0
0
83
73
63
0
3
1
-1
16
21
0
-1
2
0
0
1
0
0
0
0
0
0
-1
49
67
58
1
35
33
9
-1
23
69
158
41
162
10
66
45
52
17
0
112
22
0
8
79
153
246
9
-1
0
51
0
14
20
44
0
2
128
31
20
0
-1
61
12
9
2
3
77
17
8
5
6
-1
3
0
0
0
19
-1
13
115
120
8
24
112
-1
2
7
36
22
37
95
28
50
-1
0
-1
-1
0
46
0
10
0
23
156
10
20
224
30
25
18
12
24
14
0
15
153
110
44
-1
0
12
158
10
0
0
-1
7
89
64
86
8
16
25
0
0
0
0
58
72
4
125
0
13
12
8
0
0
0
0
0
0
-1
0
0
-1
-1
14
8
7
4
1
69
0
47
11
63
9
0
0
-1
4
6
12
43
35
2
0
5
-1
28
-1
0
139
4
19
-1
-1
0
0
0
6
51
71
141
28
27
43
0
0
8
32
0
0
0
0
0
0
11
-1
0
0
29
-1
1
-1
3
1
1
3
98
138
0
3
0
0
91
44
666
0
5
-1
-1
0
0
0
-1
0
0
0
4
149
27
25
124
170
195
54
-1
187
23
0
83
-1
150
33
37
18
25
36
46
28
36
-1
10
1
0
24
0
0
0
56
5
-1
0
0
0
0
0
25
0
230
0
0
-1
0
12
5
3
148
5
109
50
65
10
-1
11
-1
-1
24
33
54
4
0
0
0
0
0
0
4
-1
57
17
0
0
0
0
43
-1
-1
0
0
68
56
7
12
-1
0
0
0
0
0
-1
0
0
0
134
-1
0
0
0
0
0
0
0
0
-1
0
0
0
11
-1
11
66
-1
0
0
0
0
0
-1
0
1
0
0
22
4
0
1
111
228
22
69
0
0
0
0
0
0
5
0
-1
0
4
9
2
4
30
7
83
16
42
166
19
0
18
27
50
45
96
98
3
38
23
0
-1
0
0
0
-1
0
0
0
-1
3
0
0
0
0
-1
3
-1
31
32
0
10
2
0
0
-1
0
0
0
45
32
11
12
14
9
6
0
0
0
0
